fecha,departamento,municipio,nombre_cultivo,periodo,area_sembrada,area_cosechada,produccion_ton,rendimiento_t_ha,ciclo
2021,Casanare,Monterrey,Piña,2021,9.4,5.4,270.0,50.0,Permanente
2021,Casanare,Monterrey,Plátano,2021,96.0,91.0,1547.0,17.0,Permanente
2021,Casanare,Monterrey,Maracuyá,2021,17.0,17.0,340.0,20.0,Permanente
2021,Casanare,Monterrey,Palma de aceite,2021,1662.0,1662.0,6149.4,3.7,Permanente
2021,Casanare,Monterrey,"Malanga, Achín, Yota, Papa China, Bore",2021A,2.0,1.0,8.0,8.0,Transitorio
2021,Casanare,Monterrey,Ñame,2021A,1.0,1.0,5.0,5.0,Transitorio
2021,Casanare,Monterrey,Yuca,2021A,78.0,73.0,700.0,9.59,Transitorio
2021,Casanare,Nunchía,Arroz,2021A,4551.0,4551.0,32494.14,7.14,Transitorio
2021,Casanare,Nunchía,Arroz,2021B,3500.0,3500.0,23240.7,6.64,Transitorio
2021,Casanare,Nunchía,Arroz,2021A,11123.0,11123.0,66181.85,5.95,Transitorio
2021,Casanare,Nunchía,Arroz,2021B,15.0,15.0,100.41,6.69,Transitorio
2021,Casanare,Nunchía,Maíz,2021A,120.0,116.0,266.8,2.3,Transitorio
2021,Casanare,Nunchía,Maíz,2021A,45.0,40.0,120.0,3.0,Transitorio
2021,Casanare,Nunchía,Cacao,2021,30.0,25.0,7.75,0.31,Permanente
2021,Casanare,Nunchía,Café,2021,370.46,307.43,156.79,0.51,Permanente
2021,Casanare,Nunchía,Caña,2021,36.0,31.0,868.0,28.0,Permanente
2021,Casanare,Nunchía,Limón,2021,2.06,1.06,20.0,18.8,Permanente
2021,Casanare,Nunchía,Mandarina,2021,1.21,0.21,2.13,10.0,Permanente
2021,Casanare,Nunchía,Naranja,2021,4.98,0.98,11.75,12.01,Permanente
2021,Casanare,Nunchía,Naranja,2021,1.74,0.74,10.0,13.43,Permanente
2021,Casanare,Nunchía,Aguacate,2021,17.0,5.0,11.55,2.31,Permanente
2021,Casanare,Nunchía,Papaya,2021,51.0,10.0,200.0,20.0,Permanente
2021,Casanare,Nunchía,Piña,2021,3.0,0.0,0.0,0.0,Permanente
2021,Casanare,Nunchía,Plátano,2021,419.0,409.0,1636.0,4.0,Permanente
2021,Casanare,Nunchía,Frijol,2021A,10.0,9.0,31.47,3.5,Transitorio
2021,Casanare,Nunchía,Palma de aceite,2021,985.0,985.0,3447.5,3.5,Permanente
2021,Casanare,Nunchía,"Malanga, Achín, Yota, Papa China, Bore",2021A,7.0,6.0,90.0,15.0,Transitorio
2021,Casanare,Nunchía,"Malanga, Achín, Yota, Papa China, Bore",2021B,5.0,5.0,15.0,3.0,Transitorio
2021,Casanare,Nunchía,Ñame,2021A,5.0,4.0,60.0,15.0,Transitorio
2021,Casanare,Nunchía,Yuca,2021A,130.0,125.0,1000.0,8.0,Transitorio
2021,Casanare,Nunchía,Yuca,2021B,30.0,30.0,450.0,15.0,Transitorio
2021,Casanare,Orocué,Arroz,2021A,6450.0,6450.0,50234.18,7.79,Transitorio
2021,Casanare,Orocué,Maíz,2021A,176.0,87.0,130.5,1.5,Transitorio
2021,Casanare,Orocué,Maíz,2021B,75.0,75.0,300.0,4.0,Transitorio
2021,Casanare,Orocué,Maíz,2021B,35.0,35.0,140.0,4.0,Transitorio
2021,Casanare,Orocué,Cacao,2021,35.0,0.0,0.0,0.0,Permanente
2021,Casanare,Orocué,Caña,2021,17.0,17.0,680.0,40.0,Permanente
2021,Casanare,Orocué,Piña,2021,6.0,6.0,150.0,25.0,Permanente
2021,Casanare,Orocué,Plátano,2021,148.0,148.0,740.0,5.0,Permanente
2021,Casanare,Orocué,Ahuyama,2021A,3.0,2.0,16.0,8.0,Transitorio
2021,Casanare,Orocué,Patilla,2021B,4.0,4.0,120.0,30.0,Transitorio
2021,Casanare,Orocué,Palma de aceite,2021,21000.0,20951.0,77715.64,3.71,Permanente
2021,Casanare,Orocué,Yuca,2021A,450.0,371.0,3339.0,9.0,Transitorio
2021,Casanare,Orocué,Yuca,2021B,90.0,90.0,1170.0,13.0,Transitorio
2021,Casanare,Paz de Ariporo,Arroz,2021A,38.0,38.0,228.0,6.0,Transitorio
2021,Casanare,Paz de Ariporo,Arroz,2021B,36.0,36.0,216.0,6.0,Transitorio
2021,Casanare,Paz de Ariporo,Arroz,2021A,37418.0,37418.0,202057.2,5.4,Transitorio
2021,Casanare,Paz de Ariporo,Arroz,2021B,253.0,253.0,1315.0,5.2,Transitorio
2021,Casanare,Paz de Ariporo,Maíz,2021A,117.0,117.0,526.0,4.5,Transitorio
2021,Casanare,Paz de Ariporo,Maíz,2021B,61.0,61.0,244.0,4.0,Transitorio
2021,Casanare,Paz de Ariporo,Maíz,2021A,29.0,29.0,49.0,1.69,Transitorio
2021,Casanare,Paz de Ariporo,Maíz,2021B,19.0,19.0,28.5,1.5,Transitorio
2021,Casanare,Paz de Ariporo,Sábila,2021,5.0,5.0,125.0,25.0,Permanente
2021,Casanare,Paz de Ariporo,Cacao,2021,36.0,36.0,28.8,0.8,Permanente
2021,Casanare,Paz de Ariporo,Caña,2021,13.0,11.0,528.0,48.0,Permanente
2021,Casanare,Paz de Ariporo,Papaya,2021,3.0,3.0,90.0,30.0,Permanente
2021,Casanare,Paz de Ariporo,Piña,2021,4.0,4.0,140.0,35.0,Permanente
2021,Casanare,Paz de Ariporo,Plátano,2021,120.0,120.0,1200.0,10.0,Permanente
2021,Casanare,Paz de Ariporo,Maracuyá,2021,15.0,15.0,240.0,16.0,Permanente
2021,Casanare,Paz de Ariporo,Patilla,2021A,12.0,12.0,153.0,12.75,Transitorio
2021,Casanare,Paz de Ariporo,Patilla,2021B,22.0,22.0,264.0,12.0,Transitorio
2021,Casanare,Paz de Ariporo,Yuca,2021A,97.0,97.0,1164.0,12.0,Transitorio
2021,Casanare,Paz de Ariporo,Yuca,2021B,68.0,68.0,748.0,11.0,Transitorio
2021,Casanare,Pore,Arroz,2021A,332.0,332.0,1975.4,5.95,Transitorio
2021,Casanare,Pore,Arroz,2021B,750.0,750.0,4462.5,5.95,Transitorio
2021,Casanare,Pore,Arroz,2021A,10168.0,10168.0,50840.0,5.0,Transitorio
2021,Casanare,Pore,Arroz,2021B,350.0,350.0,2082.5,5.95,Transitorio
2021,Casanare,Pore,Maíz,2021A,167.0,137.0,822.0,6.0,Transitorio
2021,Casanare,Pore,Maíz,2021B,400.0,398.0,2388.0,6.0,Transitorio
2021,Casanare,Pore,Maíz,2021A,48.0,30.0,90.0,3.0,Transitorio
2021,Casanare,Pore,Maíz,2021B,100.0,98.0,352.8,3.6,Transitorio
2021,Casanare,Pore,Maíz,2021A,50.0,40.0,160.0,4.0,Transitorio
2021,Casanare,Pore,Maíz,2021B,30.0,28.0,98.0,3.5,Transitorio
2021,Casanare,Pore,Cacao,2021,166.0,166.0,166.0,1.0,Permanente
2021,Casanare,Pore,Caña,2021,5.0,5.0,200.0,40.0,Permanente
2021,Casanare,Pore,Papaya,2021,67.0,67.0,2010.0,30.0,Permanente
2021,Casanare,Pore,Piña,2021,18.0,18.0,756.0,42.0,Permanente
2021,Casanare,Pore,Plátano,2021,292.0,292.0,4672.0,16.0,Permanente
2021,Casanare,Pore,Guayaba,2021,1.0,1.0,4.0,4.0,Permanente
2021,Casanare,Pore,Maracuyá,2021,6.0,3.0,90.0,30.0,Permanente
2021,Casanare,Pore,Melón,2021A,1.0,1.0,6.0,6.0,Transitorio
2021,Casanare,Pore,Patilla,2021B,16.0,16.0,256.0,16.0,Transitorio
2021,Casanare,Pore,Yuca,2021A,47.0,38.0,494.0,13.0,Transitorio
2021,Casanare,Recetor,Maíz,2021A,30.0,30.0,60.0,2.0,Transitorio
2021,Casanare,Recetor,Maíz,2021B,32.0,32.0,32.0,1.0,Transitorio
2021,Casanare,Recetor,Maíz,2021A,18.0,18.0,36.0,2.0,Transitorio
2021,Casanare,Recetor,Café,2021,24.0,21.0,19.11,0.91,Permanente
2021,Casanare,Recetor,Caña,2021,111.0,91.0,3185.0,35.0,Permanente
2021,Casanare,Recetor,Aguacate,2021,7.0,6.0,9.6,1.6,Permanente
2021,Casanare,Recetor,Plátano,2021,18.0,9.0,27.0,3.0,Permanente
2021,Casanare,Recetor,Lulo,2021,41.0,38.0,114.0,3.0,Permanente
2021,Casanare,Recetor,Frijol,2021A,14.0,14.0,14.0,1.0,Transitorio
2021,Casanare,Recetor,Frijol,2021B,5.0,5.0,3.0,0.6,Transitorio
2021,Casanare,Recetor,Arracacha,2021A,9.0,9.0,27.0,3.0,Transitorio
2021,Casanare,Recetor,Arracacha,2021B,2.0,2.0,3.6,1.8,Transitorio
2021,Casanare,Recetor,"Malanga, Achín, Yota, Papa China, Bore",2021A,15.0,15.0,120.0,8.0,Transitorio
2021,Casanare,Recetor,"Malanga, Achín, Yota, Papa China, Bore",2021B,6.0,6.0,15.0,2.5,Transitorio
2021,Casanare,Recetor,Yuca,2021A,40.0,40.0,360.0,9.0,Transitorio
2021,Casanare,Recetor,Yuca,2021B,15.0,15.0,45.0,3.0,Transitorio
2021,Casanare,Sabanalarga,Maíz,2021B,9.0,8.0,8.95,1.12,Transitorio
2021,Casanare,Sabanalarga,Cacao,2021,30.0,29.0,6.96,0.24,Permanente
2021,Casanare,Sabanalarga,Café,2021,3.5,3.5,3.18,0.91,Permanente
2021,Casanare,Sabanalarga,Caña,2021,24.3,24.3,969.57,39.9,Permanente
2021,Casanare,Sabanalarga,Limón,2021,4.0,2.0,6.0,3.0,Permanente
2021,Casanare,Sabanalarga,Mandarina,2021,1.0,0.5,5.0,10.0,Permanente
2021,Casanare,Sabanalarga,Naranja,2021,8.6,8.6,76.97,8.95,Permanente
2021,Casanare,Sabanalarga,Aguacate,2021,12.0,12.0,14.04,1.17,Permanente
2021,Casanare,Sabanalarga,Piña,2021,7.0,6.0,192.0,32.0,Permanente
2021,Casanare,Sabanalarga,Plátano,2021,48.0,28.0,238.0,8.5,Permanente
2021,Casanare,Sabanalarga,Guayaba,2021,1.0,0.5,2.25,4.5,Permanente
2021,Casanare,Sabanalarga,Maracuyá,2021,0.2,0.2,6.0,30.0,Permanente
2021,Casanare,Sabanalarga,Ahuyama,2021A,3.0,3.0,42.0,14.0,Transitorio
2021,Casanare,Sabanalarga,Tomate,2021A,0.2,0.1,6.0,60.0,Transitorio
2021,Casanare,Sabanalarga,Tomate,2021B,0.1,0.1,6.0,60.0,Transitorio
2021,Casanare,Sabanalarga,"Malanga, Achín, Yota, Papa China, Bore",2021A,1.5,1.5,4.0,2.67,Transitorio
2021,Casanare,Sabanalarga,Ñame,2021A,1.5,1.5,6.0,4.0,Transitorio
2021,Casanare,Sabanalarga,Yuca,2021A,25.0,22.0,242.0,11.0,Transitorio
2021,Casanare,Sabanalarga,Yuca,2021B,10.0,9.0,90.0,10.0,Transitorio
2021,Casanare,Sácama,Maíz,2021A,20.0,20.0,40.0,2.0,Transitorio
2021,Casanare,Sácama,Maíz,2021B,1.0,1.0,1.0,1.0,Transitorio
2021,Casanare,Sácama,Maíz,2021A,2.0,2.0,1.12,0.56,Transitorio
2021,Casanare,Sácama,Maíz,2021B,1.0,1.0,1.0,1.0,Transitorio
2021,Casanare,Sácama,Sábila,2021,0.5,0.5,0.5,1.0,Permanente
2021,Casanare,Sácama,Café,2021,166.84,120.49,109.65,0.91,Permanente
2021,Casanare,Sácama,Caña,2021,9.0,9.0,99.0,11.0,Permanente
2021,Casanare,Sácama,Guanábana,2021,1.0,1.0,3.0,3.0,Permanente
2021,Casanare,Sácama,Limón,2021,1.4,1.4,5.6,4.0,Permanente
2021,Casanare,Sácama,Mandarina,2021,0.08,0.08,0.4,5.0,Permanente
2021,Casanare,Sácama,Naranja,2021,2.24,2.24,11.21,5.0,Permanente
2021,Casanare,Sácama,Naranja,2021,0.28,0.28,3.35,12.0,Permanente
2021,Casanare,Sácama,Aguacate,2021,3.0,3.0,15.0,5.0,Permanente
2021,Casanare,Sácama,Mora,2021,5.0,5.0,15.0,3.0,Permanente
2021,Casanare,Sácama,Plátano,2021,3.0,1.0,9.0,9.0,Permanente
2021,Casanare,Sácama,Lulo,2021,1.0,1.0,9.0,9.0,Permanente
2021,Casanare,Sácama,Yuca,2021A,5.0,5.0,15.0,3.0,Transitorio
2021,Casanare,San Luis de Palenque,Arroz,2021B,250.0,250.0,1250.0,5.0,Transitorio
2021,Casanare,San Luis de Palenque,Arroz,2021A,23996.0,22650.0,145548.9,6.43,Transitorio
2021,Casanare,San Luis de Palenque,Arroz,2021B,150.0,150.0,750.0,5.0,Transitorio
2021,Casanare,San Luis de Palenque,Maíz,2021A,248.0,230.0,460.0,2.0,Transitorio
2021,Casanare,San Luis de Palenque,Maíz,2021B,200.0,200.0,600.0,3.0,Transitorio
2021,Casanare,San Luis de Palenque,Maíz,2021A,78.0,76.0,174.8,2.3,Transitorio
2021,Casanare,San Luis de Palenque,Cacao,2021,63.5,63.5,31.75,0.5,Permanente
2021,Casanare,San Luis de Palenque,Caña,2021,5.0,5.0,280.0,56.0,Permanente
2021,Casanare,San Luis de Palenque,Plátano,2021,123.0,123.0,1722.0,14.0,Permanente
2021,Casanare,San Luis de Palenque,Maracuyá,2021,14.0,14.0,168.0,12.0,Permanente
2021,Casanare,San Luis de Palenque,Palma de aceite,2021,350.0,340.0,1360.0,4.0,Permanente
2021,Casanare,San Luis de Palenque,Yuca,2021A,55.0,45.0,594.0,13.2,Transitorio
2021,Casanare,San Luis de Palenque,Yuca,2021B,30.0,30.0,270.0,9.0,Transitorio
2021,Casanare,Támara,Maíz,2021A,15.0,15.0,30.0,2.0,Transitorio
2021,Casanare,Támara,Maíz,2021A,20.0,10.0,20.0,2.0,Transitorio
2021,Casanare,Támara,Maíz,2021B,10.0,10.0,20.0,2.0,Transitorio
2021,Casanare,Támara,Cacao,2021,75.0,50.0,17.5,0.35,Permanente
2021,Casanare,Támara,Café,2021,1801.87,1580.31,1438.08,0.91,Permanente
2021,Casanare,Támara,Caña,2021,193.0,103.0,1648.0,16.0,Permanente
2021,Casanare,Támara,Caña,2021,5.0,0.0,0.0,0.0,Permanente
2021,Casanare,Támara,Limón,2021,2.79,2.79,5.59,2.0,Permanente
2021,Casanare,Támara,Naranja,2021,15.69,15.69,31.39,2.0,Permanente
2021,Casanare,Támara,Naranja,2021,1.95,1.95,3.91,2.0,Permanente
2021,Casanare,Támara,Aguacate,2021,38.0,26.0,156.0,6.0,Permanente
2021,Casanare,Támara,Banano,2021,330.0,280.0,1680.0,6.0,Permanente
2021,Casanare,Támara,Plátano,2021,52.0,52.0,364.0,7.0,Permanente
2021,Casanare,Támara,Yuca,2021A,10.0,10.0,70.0,7.0,Transitorio
2021,Casanare,Támara,Yuca,2021B,4.0,4.0,36.0,9.0,Transitorio
2021,Casanare,Tauramena,Arroz,2021A,1090.0,1090.0,7134.05,6.54,Transitorio
2021,Casanare,Tauramena,Arroz,2021B,1321.0,1321.0,8645.94,6.54,Transitorio
2021,Casanare,Tauramena,Arroz,2021A,10284.0,10284.0,67308.78,6.54,Transitorio
2021,Casanare,Tauramena,Arroz,2021B,63.0,63.0,487.3,7.74,Transitorio
2021,Casanare,Tauramena,Maíz,2021A,35.0,35.0,122.5,3.5,Transitorio
2021,Casanare,Tauramena,Maíz,2021B,20.0,20.0,100.0,5.0,Transitorio
2021,Casanare,Tauramena,Maíz,2021A,20.0,20.0,75.0,3.75,Transitorio
2021,Casanare,Tauramena,Maíz,2021B,10.0,10.0,15.0,1.5,Transitorio
2021,Casanare,Tauramena,Maíz,2021A,20.0,20.0,80.0,4.0,Transitorio
2021,Casanare,Tauramena,Maíz,2021A,15.0,15.0,48.6,3.24,Transitorio
2021,Casanare,Tauramena,Cacao,2021,245.0,245.0,147.0,0.6,Permanente
2021,Casanare,Tauramena,Café,2021,90.0,90.0,49.5,0.55,Permanente
2021,Casanare,Tauramena,Caña,2021,29.0,25.0,800.0,32.0,Permanente
2021,Casanare,Tauramena,Naranja,2021,19.5,19.5,780.0,40.0,Permanente
2021,Casanare,Tauramena,Naranja,2021,3.5,3.5,175.0,50.0,Permanente
2021,Casanare,Tauramena,Papaya,2021,7.5,7.5,225.0,30.0,Permanente
2021,Casanare,Tauramena,Piña,2021,162.1,107.1,5355.0,50.0,Permanente
2021,Casanare,Tauramena,Plátano,2021,50.0,20.0,360.0,18.0,Permanente
2021,Casanare,Tauramena,Maracuyá,2021,12.0,9.0,225.0,25.0,Permanente
2021,Casanare,Tauramena,Palma de aceite,2021,10184.0,10184.0,36662.4,3.6,Permanente
2021,Casanare,Tauramena,Yuca,2021A,40.0,40.0,640.0,16.0,Transitorio
2021,Casanare,Tauramena,Yuca,2021B,18.0,18.0,270.0,15.0,Transitorio
2021,Casanare,Trinidad,Arroz,2021A,11871.2,11871.2,61575.1,5.19,Transitorio
2021,Casanare,Trinidad,Arroz,2021B,5000.0,5000.0,24000.0,4.8,Transitorio
2021,Casanare,Trinidad,Arroz,2021A,1734.8,1734.8,9161.5,5.28,Transitorio
2021,Casanare,Trinidad,Arroz,2021B,400.0,400.0,1800.0,4.5,Transitorio
2021,Casanare,Trinidad,Maíz,2021A,100.0,100.0,450.0,4.5,Transitorio
2021,Casanare,Trinidad,Maíz,2021B,50.0,50.0,250.0,5.0,Transitorio
2021,Casanare,Trinidad,Cacao,2021,105.0,70.0,49.0,0.7,Permanente
2021,Casanare,Trinidad,Plátano,2021,325.0,325.0,4225.0,13.0,Permanente
2021,Casanare,Trinidad,Maracuyá,2021,6.0,3.0,75.0,25.0,Permanente
2021,Casanare,Trinidad,Yuca,2021A,64.0,64.0,576.0,9.0,Transitorio
2021,Casanare,Villanueva,Arroz,2021A,558.0,558.0,4150.12,7.44,Transitorio
2021,Casanare,Villanueva,Arroz,2021B,3500.0,3500.0,24990.0,7.14,Transitorio
2021,Casanare,Villanueva,Arroz,2021A,3943.0,3943.0,24924.81,6.32,Transitorio
2021,Casanare,Villanueva,Maíz,2021A,350.0,350.0,587.29,1.68,Transitorio
2021,Casanare,Villanueva,Maíz,2021B,348.0,348.0,1740.0,5.0,Transitorio
2021,Casanare,Villanueva,Cacao,2021,1196.0,996.0,697.2,0.7,Permanente
2021,Casanare,Villanueva,Papaya,2021,92.0,72.0,1440.0,20.0,Permanente
2021,Casanare,Villanueva,Piña,2021,16.0,8.0,400.0,50.0,Permanente
2021,Casanare,Villanueva,Plátano,2021,208.0,108.0,1296.0,12.0,Permanente
2021,Casanare,Villanueva,Maracuyá,2021,10.0,5.0,50.0,10.0,Permanente
2021,Casanare,Villanueva,Palma de aceite,2021,12543.0,12543.0,26340.3,2.1,Permanente
2021,Casanare,Villanueva,Soya,2021B,622.0,622.0,1244.0,2.0,Transitorio
2021,Casanare,Villanueva,Yuca,2021B,90.0,90.0,1080.0,12.0,Transitorio
